,Date,Time,PM10,PM2.5,SO2,CO,O3,NO2,Max,Critical Component,Category
0,1/1/2021,00:00:00,13.0,40.0,0.0,25.0,0.0,0.0,40,PM2.5,Good
1,1/1/2021,01:00:00,12.0,38.0,0.0,24.0,0.0,0.0,38,PM2.5,Good
2,1/1/2021,02:00:00,11.0,35.0,0.0,23.0,0.0,0.0,35,PM2.5,Good
3,1/1/2021,03:00:00,10.0,32.0,0.0,22.0,0.0,0.0,32,PM2.5,Good
4,1/1/2021,04:00:00,9.0,29.0,0.0,21.0,0.0,0.0,29,PM2.5,Good
5,1/1/2021,05:00:00,8.0,26.0,0.0,20.0,0.0,0.0,26,PM2.5,Good
6,1/1/2021,06:00:00,8.0,24.0,0.0,20.0,0.0,0.0,24,PM2.5,Good
7,1/1/2021,07:00:00,7.0,23.0,0.0,20.0,0.0,0.0,23,PM2.5,Good
8,1/1/2021,08:00:00,7.0,23.0,0.0,21.0,0.0,0.0,23,PM2.5,Good
9,1/1/2021,09:00:00,7.0,23.0,0.0,21.0,0.0,0.0,23,PM2.5,Good
10,1/1/2021,10:00:00,7.0,22.0,0.0,21.0,0.0,0.0,22,PM2.5,Good
11,1/1/2021,11:00:00,7.0,21.0,0.0,21.0,0.0,0.0,21,PM2.5,Good
12,1/1/2021,12:00:00,7.0,20.0,0.0,20.0,0.0,0.0,20,PM2.5,Good
13,1/1/2021,13:00:00,6.0,19.0,0.0,20.0,0.0,0.0,20,CO,Good
14,1/1/2021,14:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
15,1/1/2021,15:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
16,1/1/2021,16:00:00,6.0,17.0,0.0,20.0,0.0,0.0,20,CO,Good
17,1/1/2021,17:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
18,1/1/2021,18:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
19,1/1/2021,19:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
20,1/1/2021,20:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
21,1/1/2021,21:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
22,1/1/2021,22:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
23,1/1/2021,23:00:00,6.0,19.0,0.0,20.0,0.0,0.0,20,CO,Good
24,1/2/2021,00:00:00,13.0,40.0,0.0,25.0,0.0,0.0,40,PM2.5,Good
25,1/2/2021,01:00:00,12.0,38.0,0.0,24.0,0.0,0.0,38,PM2.5,Good
26,1/2/2021,02:00:00,11.0,35.0,0.0,23.0,0.0,0.0,35,PM2.5,Good
27,1/2/2021,03:00:00,10.0,32.0,0.0,22.0,0.0,0.0,32,PM2.5,Good
28,1/2/2021,04:00:00,9.0,29.0,0.0,21.0,0.0,0.0,29,PM2.5,Good
29,1/2/2021,05:00:00,8.0,26.0,0.0,20.0,0.0,0.0,26,PM2.5,Good
30,1/2/2021,06:00:00,8.0,24.0,0.0,20.0,0.0,0.0,24,PM2.5,Good
31,1/2/2021,07:00:00,7.0,23.0,0.0,20.0,0.0,0.0,23,PM2.5,Good
32,1/2/2021,08:00:00,7.0,23.0,0.0,21.0,0.0,0.0,23,PM2.5,Good
33,1/2/2021,09:00:00,7.0,23.0,0.0,21.0,0.0,0.0,23,PM2.5,Good
34,1/2/2021,10:00:00,7.0,22.0,0.0,21.0,0.0,0.0,22,PM2.5,Good
35,1/2/2021,11:00:00,7.0,21.0,0.0,21.0,0.0,0.0,21,PM2.5,Good
36,1/2/2021,12:00:00,7.0,20.0,0.0,20.0,0.0,0.0,20,PM2.5,Good
37,1/2/2021,13:00:00,6.0,19.0,0.0,20.0,0.0,0.0,20,CO,Good
38,1/2/2021,14:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
39,1/2/2021,15:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
40,1/2/2021,16:00:00,6.0,17.0,0.0,20.0,0.0,0.0,20,CO,Good
41,1/2/2021,17:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
42,1/2/2021,18:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
43,1/2/2021,19:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
44,1/2/2021,20:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
45,1/2/2021,21:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
46,1/2/2021,22:00:00,6.0,18.0,0.0,20.0,0.0,0.0,20,CO,Good
47,1/2/2021,23:00:00,6.0,19.0,0.0,20.0,0.0,0.0,20,CO,Good
48,1/3/2021,00:00:00,6.0,19.0,1.0,21.0,0.0,0.0,21,CO,Good
49,1/3/2021,01:00:00,6.0,19.0,1.0,22.0,0.0,0.0,22,CO,Good
50,1/3/2021,02:00:00,7.0,21.0,1.0,23.0,0.0,0.0,23,CO,Good
51,1/3/2021,03:00:00,7.0,23.0,1.0,24.0,0.0,0.0,24,CO,Good
52,1/3/2021,04:00:00,8.0,24.0,1.0,24.0,0.0,0.0,24,PM2.5,Good
53,1/3/2021,05:00:00,8.0,26.0,1.0,24.0,0.0,0.0,26,PM2.5,Good
54,1/3/2021,06:00:00,9.0,27.0,1.0,25.0,0.0,0.0,27,PM2.5,Good
55,1/3/2021,07:00:00,10.0,30.0,1.0,25.0,0.0,0.0,30,PM2.5,Good
56,1/3/2021,08:00:00,10.0,32.0,1.0,25.0,0.0,0.0,32,PM2.5,Good
57,1/3/2021,09:00:00,10.0,32.0,1.0,25.0,0.0,0.0,32,PM2.5,Good
58,1/3/2021,10:00:00,10.0,32.0,1.0,25.0,0.0,0.0,32,PM2.5,Good
59,1/3/2021,11:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
60,1/3/2021,12:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
61,1/3/2021,13:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
62,1/3/2021,14:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
63,1/3/2021,15:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
64,1/3/2021,16:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
65,1/3/2021,17:00:00,10.0,32.0,1.0,25.0,0.0,0.0,32,PM2.5,Good
66,1/3/2021,18:00:00,10.0,32.0,1.0,25.0,0.0,0.0,32,PM2.5,Good
67,1/3/2021,19:00:00,10.0,33.0,1.0,25.0,0.0,0.0,33,PM2.5,Good
68,1/3/2021,20:00:00,11.0,35.0,1.0,25.0,0.0,0.0,35,PM2.5,Good
69,1/3/2021,21:00:00,11.0,36.0,1.0,25.0,0.0,0.0,36,PM2.5,Good
70,1/3/2021,22:00:00,11.0,37.0,1.0,25.0,0.0,0.0,37,PM2.5,Good
71,1/3/2021,23:00:00,12.0,38.0,1.0,25.0,0.0,0.0,38,PM2.5,Good
72,1/4/2021,00:00:00,12.0,39.0,1.0,24.0,0.0,0.0,39,PM2.5,Good
73,1/4/2021,01:00:00,12.0,38.0,1.0,23.0,0.0,0.0,38,PM2.5,Good
74,1/4/2021,02:00:00,12.0,37.0,1.0,23.0,0.0,0.0,37,PM2.5,Good
75,1/4/2021,03:00:00,11.0,36.0,1.0,22.0,0.0,0.0,36,PM2.5,Good
76,1/4/2021,04:00:00,11.0,36.0,1.0,22.0,0.0,0.0,36,PM2.5,Good
77,1/4/2021,05:00:00,11.0,34.0,1.0,21.0,0.0,0.0,34,PM2.5,Good
78,1/4/2021,06:00:00,11.0,34.0,0.0,21.0,0.0,0.0,34,PM2.5,Good
79,1/4/2021,07:00:00,10.0,31.0,0.0,20.0,0.0,0.0,31,PM2.5,Good
80,1/4/2021,08:00:00,9.0,29.0,0.0,20.0,0.0,0.0,29,PM2.5,Good
81,1/4/2021,09:00:00,10.0,31.0,0.0,21.0,0.0,0.0,31,PM2.5,Good
82,1/4/2021,10:00:00,10.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
83,1/4/2021,11:00:00,10.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
84,1/4/2021,12:00:00,10.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
85,1/4/2021,13:00:00,11.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
86,1/4/2021,14:00:00,11.0,34.0,0.0,21.0,0.0,0.0,34,PM2.5,Good
87,1/4/2021,15:00:00,11.0,34.0,0.0,22.0,0.0,0.0,34,PM2.5,Good
88,1/4/2021,16:00:00,11.0,34.0,0.0,22.0,0.0,0.0,34,PM2.5,Good
89,1/4/2021,17:00:00,11.0,34.0,0.0,22.0,0.0,0.0,34,PM2.5,Good
90,1/4/2021,18:00:00,11.0,34.0,0.0,22.0,0.0,0.0,34,PM2.5,Good
91,1/4/2021,19:00:00,10.0,34.0,0.0,22.0,0.0,0.0,34,PM2.5,Good
92,1/4/2021,20:00:00,9.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
93,1/4/2021,21:00:00,8.0,32.0,0.0,22.0,0.0,0.0,32,PM2.5,Good
94,1/4/2021,22:00:00,8.0,33.0,0.0,22.0,0.0,0.0,33,PM2.5,Good
95,1/4/2021,23:00:00,7.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
96,1/5/2021,00:00:00,6.0,31.0,0.0,21.0,0.0,0.0,31,PM2.5,Good
97,1/5/2021,01:00:00,6.0,31.0,0.0,21.0,0.0,0.0,31,PM2.5,Good
98,1/5/2021,02:00:00,6.0,32.0,0.0,21.0,0.0,0.0,32,PM2.5,Good
99,1/5/2021,03:00:00,6.0,32.0,0.0,21.0,0.0,0.0,32,PM2.5,Good
100,1/5/2021,04:00:00,5.0,33.0,0.0,21.0,0.0,0.0,33,PM2.5,Good
101,1/5/2021,05:00:00,5.0,34.0,0.0,21.0,0.0,0.0,34,PM2.5,Good
102,1/5/2021,06:00:00,5.0,35.0,0.0,21.0,0.0,0.0,35,PM2.5,Good
103,1/5/2021,07:00:00,5.0,37.0,0.0,21.0,0.0,0.0,37,PM2.5,Good
104,1/5/2021,08:00:00,4.0,38.0,0.0,21.0,0.0,0.0,38,PM2.5,Good
105,1/5/2021,09:00:00,3.0,38.0,0.0,21.0,0.0,0.0,38,PM2.5,Good
106,1/5/2021,10:00:00,3.0,37.0,0.0,21.0,0.0,0.0,37,PM2.5,Good
107,1/5/2021,11:00:00,3.0,37.0,0.0,21.0,0.0,0.0,37,PM2.5,Good
108,1/5/2021,12:00:00,3.0,37.0,0.0,21.0,0.0,0.0,37,PM2.5,Good
109,1/5/2021,13:00:00,3.0,36.0,0.0,21.0,0.0,0.0,36,PM2.5,Good
110,1/5/2021,14:00:00,2.0,36.0,0.0,20.0,1.0,0.0,36,PM2.5,Good
111,1/5/2021,15:00:00,3.0,38.0,0.0,21.0,1.0,0.0,38,PM2.5,Good
112,1/5/2021,16:00:00,3.0,39.0,0.0,21.0,1.0,0.0,39,PM2.5,Good
113,1/5/2021,17:00:00,3.0,40.0,0.0,21.0,1.0,0.0,40,PM2.5,Good
114,1/5/2021,18:00:00,4.0,42.0,0.0,21.0,2.0,0.0,42,PM2.5,Good
115,1/5/2021,19:00:00,5.0,42.0,0.0,21.0,4.0,0.0,42,PM2.5,Good
116,1/5/2021,20:00:00,6.0,43.0,0.0,22.0,5.0,0.0,43,PM2.5,Good
117,1/5/2021,21:00:00,7.0,44.0,0.0,22.0,7.0,0.0,44,PM2.5,Good
118,1/5/2021,22:00:00,8.0,47.0,0.0,22.0,8.0,0.0,47,PM2.5,Good
119,1/5/2021,23:00:00,10.0,50.0,0.0,22.0,9.0,0.0,50,PM2.5,Good
120,1/6/2021,00:00:00,11.0,52.0,0.0,23.0,10.0,0.0,52,PM2.5,Moderate
121,1/6/2021,01:00:00,13.0,53.0,0.0,23.0,11.0,0.0,53,PM2.5,Moderate
122,1/6/2021,02:00:00,14.0,55.0,0.0,24.0,13.0,0.0,55,PM2.5,Moderate
123,1/6/2021,03:00:00,15.0,56.0,0.0,24.0,13.0,0.0,56,PM2.5,Moderate
124,1/6/2021,04:00:00,17.0,57.0,0.0,24.0,14.0,0.0,57,PM2.5,Moderate
125,1/6/2021,05:00:00,18.0,58.0,0.0,24.0,15.0,0.0,58,PM2.5,Moderate
126,1/6/2021,06:00:00,20.0,59.0,0.0,24.0,15.0,0.0,59,PM2.5,Moderate
127,1/6/2021,07:00:00,21.0,59.0,0.0,24.0,16.0,0.0,59,PM2.5,Moderate
128,1/6/2021,08:00:00,22.0,60.0,0.0,24.0,16.0,0.0,60,PM2.5,Moderate
129,1/6/2021,09:00:00,23.0,61.0,0.0,24.0,16.0,0.0,61,PM2.5,Moderate
130,1/6/2021,10:00:00,24.0,62.0,1.0,25.0,16.0,0.0,62,PM2.5,Moderate
131,1/6/2021,11:00:00,25.0,63.0,1.0,25.0,17.0,0.0,63,PM2.5,Moderate
132,1/6/2021,12:00:00,26.0,64.0,1.0,26.0,17.0,0.0,64,PM2.5,Moderate
133,1/6/2021,13:00:00,27.0,65.0,1.0,26.0,17.0,0.0,65,PM2.5,Moderate
134,1/6/2021,14:00:00,27.0,65.0,1.0,26.0,17.0,0.0,65,PM2.5,Moderate
135,1/6/2021,15:00:00,27.0,65.0,1.0,26.0,18.0,0.0,65,PM2.5,Moderate
136,1/6/2021,16:00:00,28.0,65.0,1.0,26.0,20.0,0.0,65,PM2.5,Moderate
137,1/6/2021,17:00:00,28.0,66.0,1.0,26.0,22.0,0.0,66,PM2.5,Moderate
138,1/6/2021,18:00:00,28.0,66.0,1.0,26.0,23.0,0.0,66,PM2.5,Moderate
139,1/6/2021,19:00:00,28.0,66.0,1.0,26.0,24.0,0.0,66,PM2.5,Moderate
140,1/6/2021,20:00:00,28.0,66.0,1.0,26.0,25.0,0.0,66,PM2.5,Moderate
141,1/6/2021,21:00:00,28.0,66.0,1.0,26.0,26.0,0.0,66,PM2.5,Moderate
142,1/6/2021,22:00:00,27.0,64.0,1.0,26.0,26.0,0.0,64,PM2.5,Moderate
143,1/6/2021,23:00:00,26.0,63.0,1.0,26.0,27.0,0.0,63,PM2.5,Moderate
144,1/7/2021,00:00:00,25.0,62.0,1.0,27.0,27.0,0.0,62,PM2.5,Moderate
145,1/7/2021,01:00:00,24.0,62.0,1.0,27.0,27.0,0.0,62,PM2.5,Moderate
146,1/7/2021,02:00:00,24.0,61.0,1.0,27.0,27.0,0.0,61,PM2.5,Moderate
147,1/7/2021,03:00:00,23.0,60.0,1.0,27.0,26.0,0.0,60,PM2.5,Moderate
148,1/7/2021,04:00:00,23.0,60.0,1.0,28.0,26.0,0.0,60,PM2.5,Moderate
149,1/7/2021,05:00:00,23.0,59.0,1.0,28.0,25.0,0.0,59,PM2.5,Moderate
150,1/7/2021,06:00:00,23.0,59.0,1.0,29.0,25.0,0.0,59,PM2.5,Moderate
151,1/7/2021,07:00:00,23.0,60.0,1.0,29.0,25.0,0.0,60,PM2.5,Moderate
152,1/7/2021,08:00:00,23.0,59.0,1.0,29.0,24.0,0.0,59,PM2.5,Moderate
153,1/7/2021,09:00:00,23.0,59.0,1.0,29.0,24.0,0.0,59,PM2.5,Moderate
154,1/7/2021,10:00:00,22.0,58.0,1.0,29.0,24.0,0.0,58,PM2.5,Moderate
155,1/7/2021,11:00:00,21.0,57.0,1.0,29.0,24.0,0.0,57,PM2.5,Moderate
156,1/7/2021,12:00:00,21.0,57.0,1.0,29.0,24.0,0.0,57,PM2.5,Moderate
157,1/7/2021,13:00:00,21.0,57.0,1.0,29.0,24.0,0.0,57,PM2.5,Moderate
158,1/7/2021,14:00:00,21.0,57.0,1.0,29.0,24.0,0.0,57,PM2.5,Moderate
159,1/7/2021,15:00:00,21.0,57.0,1.0,29.0,22.0,0.0,57,PM2.5,Moderate
160,1/7/2021,16:00:00,20.0,57.0,1.0,29.0,21.0,0.0,57,PM2.5,Moderate
161,1/7/2021,17:00:00,20.0,56.0,1.0,29.0,19.0,0.0,56,PM2.5,Moderate
162,1/7/2021,18:00:00,21.0,57.0,1.0,29.0,16.0,0.0,57,PM2.5,Moderate
163,1/7/2021,19:00:00,21.0,56.0,1.0,29.0,13.0,0.0,56,PM2.5,Moderate
164,1/7/2021,20:00:00,20.0,55.0,1.0,30.0,11.0,0.0,55,PM2.5,Moderate
165,1/7/2021,21:00:00,21.0,56.0,1.0,31.0,9.0,0.0,56,PM2.5,Moderate
166,1/7/2021,22:00:00,21.0,56.0,1.0,30.0,7.0,0.0,56,PM2.5,Moderate
167,1/7/2021,23:00:00,21.0,56.0,1.0,30.0,6.0,0.0,56,PM2.5,Moderate
168,1/8/2021,00:00:00,21.0,56.0,1.0,29.0,4.0,0.0,56,PM2.5,Moderate
169,1/8/2021,01:00:00,21.0,56.0,1.0,29.0,3.0,0.0,56,PM2.5,Moderate
170,1/8/2021,02:00:00,21.0,56.0,1.0,29.0,2.0,0.0,56,PM2.5,Moderate
171,1/8/2021,03:00:00,21.0,56.0,1.0,28.0,2.0,0.0,56,PM2.5,Moderate
172,1/8/2021,04:00:00,21.0,56.0,1.0,28.0,1.0,0.0,56,PM2.5,Moderate
173,1/8/2021,05:00:00,20.0,55.0,1.0,28.0,1.0,0.0,55,PM2.5,Moderate
174,1/8/2021,06:00:00,20.0,55.0,1.0,27.0,1.0,0.0,55,PM2.5,Moderate
175,1/8/2021,07:00:00,20.0,54.0,1.0,27.0,1.0,0.0,54,PM2.5,Moderate
176,1/8/2021,08:00:00,20.0,55.0,1.0,28.0,1.0,0.0,55,PM2.5,Moderate
177,1/8/2021,09:00:00,20.0,54.0,1.0,28.0,1.0,0.0,54,PM2.5,Moderate
178,1/8/2021,10:00:00,20.0,55.0,1.0,28.0,1.0,0.0,55,PM2.5,Moderate
179,1/8/2021,11:00:00,20.0,55.0,1.0,28.0,1.0,0.0,55,PM2.5,Moderate
180,1/8/2021,12:00:00,20.0,55.0,2.0,29.0,1.0,0.0,55,PM2.5,Moderate
181,1/8/2021,13:00:00,20.0,55.0,2.0,29.0,1.0,0.0,55,PM2.5,Moderate
182,1/8/2021,14:00:00,20.0,55.0,2.0,29.0,0.0,0.0,55,PM2.5,Moderate
183,1/8/2021,15:00:00,20.0,56.0,2.0,29.0,0.0,0.0,56,PM2.5,Moderate
184,1/8/2021,16:00:00,21.0,56.0,2.0,29.0,0.0,0.0,56,PM2.5,Moderate
185,1/8/2021,17:00:00,21.0,57.0,2.0,29.0,0.0,0.0,57,PM2.5,Moderate
186,1/8/2021,18:00:00,20.0,56.0,2.0,29.0,0.0,0.0,56,PM2.5,Moderate
187,1/8/2021,19:00:00,19.0,56.0,2.0,29.0,0.0,0.0,56,PM2.5,Moderate
188,1/8/2021,20:00:00,20.0,56.0,2.0,28.0,0.0,0.0,56,PM2.5,Moderate
189,1/8/2021,21:00:00,19.0,56.0,2.0,27.0,0.0,0.0,56,PM2.5,Moderate
190,1/8/2021,22:00:00,19.0,55.0,2.0,27.0,0.0,0.0,55,PM2.5,Moderate
191,1/8/2021,23:00:00,19.0,55.0,2.0,27.0,0.0,0.0,55,PM2.5,Moderate
192,1/9/2021,00:00:00,18.0,54.0,2.0,27.0,0.0,0.0,54,PM2.5,Moderate
193,1/9/2021,01:00:00,18.0,54.0,2.0,27.0,0.0,0.0,54,PM2.5,Moderate
194,1/9/2021,02:00:00,18.0,54.0,2.0,27.0,0.0,0.0,54,PM2.5,Moderate
195,1/9/2021,03:00:00,17.0,53.0,2.0,27.0,0.0,0.0,53,PM2.5,Moderate
196,1/9/2021,04:00:00,18.0,55.0,2.0,27.0,0.0,0.0,55,PM2.5,Moderate
197,1/9/2021,05:00:00,19.0,55.0,2.0,27.0,0.0,0.0,55,PM2.5,Moderate
198,1/9/2021,06:00:00,19.0,56.0,2.0,27.0,0.0,0.0,56,PM2.5,Moderate
199,1/9/2021,07:00:00,19.0,55.0,2.0,26.0,0.0,0.0,55,PM2.5,Moderate
200,1/9/2021,08:00:00,18.0,54.0,1.0,26.0,0.0,0.0,54,PM2.5,Moderate
201,1/9/2021,09:00:00,18.0,54.0,1.0,25.0,0.0,0.0,54,PM2.5,Moderate
202,1/9/2021,10:00:00,17.0,53.0,1.0,25.0,0.0,0.0,53,PM2.5,Moderate
203,1/9/2021,11:00:00,17.0,52.0,1.0,24.0,0.0,0.0,52,PM2.5,Moderate
204,1/9/2021,12:00:00,16.0,52.0,1.0,24.0,0.0,0.0,52,PM2.5,Moderate
205,1/9/2021,13:00:00,16.0,52.0,0.0,23.0,0.0,0.0,52,PM2.5,Moderate
206,1/9/2021,14:00:00,15.0,51.0,0.0,23.0,0.0,0.0,51,PM2.5,Moderate
207,1/9/2021,15:00:00,15.0,50.0,0.0,23.0,0.0,0.0,50,PM2.5,Good
208,1/9/2021,16:00:00,14.0,48.0,0.0,23.0,0.0,0.0,48,PM2.5,Good
209,1/9/2021,17:00:00,14.0,47.0,0.0,22.0,0.0,0.0,47,PM2.5,Good
210,1/9/2021,18:00:00,14.0,45.0,0.0,22.0,0.0,0.0,45,PM2.5,Good
211,1/9/2021,19:00:00,14.0,45.0,0.0,22.0,0.0,0.0,45,PM2.5,Good
212,1/9/2021,20:00:00,13.0,44.0,0.0,22.0,0.0,0.0,44,PM2.5,Good
213,1/9/2021,21:00:00,13.0,44.0,0.0,23.0,0.0,0.0,44,PM2.5,Good
214,1/9/2021,22:00:00,13.0,45.0,0.0,23.0,0.0,0.0,45,PM2.5,Good
215,1/9/2021,23:00:00,14.0,45.0,0.0,22.0,0.0,0.0,45,PM2.5,Good
216,1/10/2021,00:00:00,13.0,44.0,0.0,22.0,0.0,0.0,44,PM2.5,Good
217,1/10/2021,01:00:00,13.0,43.0,0.0,22.0,0.0,0.0,43,PM2.5,Good
218,1/10/2021,02:00:00,13.0,43.0,0.0,21.0,0.0,0.0,43,PM2.5,Good
219,1/10/2021,03:00:00,13.0,41.0,0.0,21.0,0.0,0.0,41,PM2.5,Good
220,1/10/2021,04:00:00,11.0,34.0,0.0,21.0,0.0,0.0,34,PM2.5,Good
221,1/10/2021,05:00:00,10.0,31.0,0.0,21.0,0.0,0.0,31,PM2.5,Good
222,1/10/2021,06:00:00,8.0,26.0,0.0,21.0,0.0,0.0,26,PM2.5,Good
223,1/10/2021,07:00:00,8.0,26.0,0.0,21.0,0.0,0.0,26,PM2.5,Good
224,1/10/2021,08:00:00,8.0,24.0,0.0,21.0,0.0,0.0,24,PM2.5,Good
225,1/10/2021,09:00:00,8.0,24.0,0.0,21.0,0.0,0.0,24,PM2.5,Good
226,1/10/2021,10:00:00,7.0,23.0,0.0,21.0,0.0,0.0,23,PM2.5,Good
227,1/10/2021,11:00:00,7.0,22.0,0.0,20.0,0.0,0.0,22,PM2.5,Good
228,1/10/2021,12:00:00,7.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
229,1/10/2021,13:00:00,7.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
230,1/10/2021,14:00:00,7.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
231,1/10/2021,15:00:00,6.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
232,1/10/2021,16:00:00,6.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
233,1/10/2021,17:00:00,6.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
234,1/10/2021,18:00:00,7.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
235,1/10/2021,19:00:00,7.0,21.0,0.0,20.0,0.0,0.0,21,PM2.5,Good
236,1/10/2021,20:00:00,7.0,21.0,0.0,21.0,0.0,0.0,21,PM2.5,Good
237,1/10/2021,21:00:00,7.0,22.0,0.0,22.0,0.0,0.0,22,PM2.5,Good
238,1/10/2021,22:00:00,7.0,21.0,1.0,23.0,0.0,0.0,23,CO,Good
239,1/10/2021,23:00:00,7.0,21.0,1.0,24.0,0.0,0.0,24,CO,Good
240,1/11/2021,00:00:00,7.0,23.0,1.0,24.0,0.0,0.0,24,CO,Good
241,1/11/2021,01:00:00,7.0,23.0,1.0,25.0,0.0,0.0,25,CO,Good
242,1/11/2021,02:00:00,8.0,24.0,1.0,25.0,0.0,0.0,25,CO,Good
243,1/11/2021,03:00:00,8.0,25.0,1.0,25.0,0.0,0.0,25,PM2.5,Good
244,1/11/2021,04:00:00,8.0,26.0,1.0,26.0,0.0,0.0,26,PM2.5,Good
245,1/11/2021,05:00:00,9.0,27.0,1.0,27.0,0.0,0.0,27,PM2.5,Good
246,1/11/2021,06:00:00,9.0,29.0,1.0,27.0,0.0,0.0,29,PM2.5,Good
247,1/11/2021,07:00:00,10.0,32.0,2.0,28.0,0.0,0.0,32,PM2.5,Good
248,1/11/2021,08:00:00,11.0,34.0,3.0,29.0,0.0,0.0,34,PM2.5,Good
249,1/11/2021,09:00:00,12.0,36.0,3.0,29.0,0.0,0.0,36,PM2.5,Good
250,1/11/2021,10:00:00,12.0,37.0,3.0,29.0,0.0,0.0,37,PM2.5,Good
251,1/11/2021,11:00:00,12.0,37.0,3.0,29.0,0.0,0.0,37,PM2.5,Good
252,1/11/2021,12:00:00,12.0,37.0,3.0,30.0,0.0,0.0,37,PM2.5,Good
253,1/11/2021,13:00:00,12.0,36.0,3.0,30.0,0.0,0.0,36,PM2.5,Good
254,1/11/2021,14:00:00,12.0,36.0,3.0,30.0,0.0,0.0,36,PM2.5,Good
255,1/11/2021,15:00:00,12.0,36.0,3.0,30.0,0.0,0.0,36,PM2.5,Good
256,1/11/2021,16:00:00,12.0,36.0,3.0,31.0,0.0,0.0,36,PM2.5,Good
257,1/11/2021,17:00:00,12.0,36.0,3.0,31.0,0.0,0.0,36,PM2.5,Good
258,1/11/2021,18:00:00,12.0,37.0,3.0,32.0,0.0,0.0,37,PM2.5,Good
259,1/11/2021,19:00:00,12.0,38.0,3.0,32.0,0.0,0.0,38,PM2.5,Good
260,1/11/2021,20:00:00,12.0,38.0,3.0,31.0,0.0,0.0,38,PM2.5,Good
261,1/11/2021,21:00:00,12.0,37.0,3.0,30.0,0.0,0.0,37,PM2.5,Good
262,1/11/2021,22:00:00,12.0,37.0,3.0,29.0,0.0,0.0,37,PM2.5,Good
263,1/11/2021,23:00:00,11.0,35.0,3.0,28.0,0.0,0.0,35,PM2.5,Good
264,1/12/2021,00:00:00,11.0,34.0,3.0,27.0,0.0,0.0,34,PM2.5,Good
265,1/12/2021,01:00:00,11.0,33.0,3.0,27.0,0.0,0.0,33,PM2.5,Good
266,1/12/2021,02:00:00,10.0,32.0,3.0,27.0,0.0,0.0,32,PM2.5,Good
267,1/12/2021,03:00:00,10.0,32.0,3.0,27.0,0.0,0.0,32,PM2.5,Good
268,1/12/2021,04:00:00,10.0,31.0,3.0,26.0,0.0,0.0,31,PM2.5,Good
269,1/12/2021,05:00:00,10.0,31.0,3.0,26.0,0.0,0.0,31,PM2.5,Good
270,1/12/2021,06:00:00,10.0,30.0,3.0,26.0,0.0,0.0,30,PM2.5,Good
271,1/12/2021,07:00:00,9.0,27.0,2.0,26.0,0.0,0.0,27,PM2.5,Good
272,1/12/2021,08:00:00,8.0,27.0,3.0,26.0,0.0,0.0,27,PM2.5,Good
273,1/12/2021,09:00:00,9.0,27.0,3.0,27.0,0.0,0.0,27,PM2.5,Good
274,1/12/2021,10:00:00,9.0,27.0,3.0,27.0,0.0,0.0,27,PM2.5,Good
275,1/12/2021,11:00:00,9.0,27.0,3.0,27.0,0.0,0.0,27,PM2.5,Good
276,1/12/2021,12:00:00,9.0,27.0,3.0,27.0,0.0,0.0,27,PM2.5,Good
